-5.0e-1 -2.0e0 7.4173064e0 7.4173064e0
-3.2666794e-1 -2.0e0 1.02094897e1 1.02094897e1
-1.5333588e-1 -2.0e0 1.19612459e1 1.19612459e1
1.999619e-2 -2.0e0 1.21504044e1 1.21504044e1
1.9332825e-1 -2.0e0 1.0915166e1 1.0915166e1
3.6666031e-1 -2.0e0 8.911483e0 8.911483e0
5.399924e-1 -2.0e0 6.9670355e0 6.9670355e0
7.133244e-1 -2.0e0 5.7271355e0 5.7271355e0
8.866565e-1 -2.0e0 5.432425e0 5.432425e0
1.0599886e0 -2.0e0 5.897523e0 5.897523e0
1.2333206e0 -2.0e0 6.676474e0 6.676474e0
1.4066527e0 -2.0e0 7.3044254e0 7.3044254e0
1.5799847e0 -2.0e0 7.5017723e0 7.5017723e0
1.7533168e0 -2.0e0 7.2630055e0 7.2630055e0
1.9266489e0 -2.0e0 6.8051666e0 6.8051666e0
2.099981e0 -2.0e0 6.4307298e0 6.4307298e0
2.273313e0 -2.0e0 6.3694849e0 6.3694849e0
2.446645e0 -2.0e0 6.6813074e0 6.6813074e0
2.6199771e0 -2.0e0 7.2467915e0 7.2467915e0
2.7933092e0 -2.0e0 7.8404417e0 7.8404417e0
2.9666412e0 -2.0e0 8.2402003e0 8.2402003e0
3.1399733e0 -2.0e0 8.3211922e0 8.3211922e0
3.3133054e0 -2.0e0 8.0957867e0 8.0957867e0
3.4866374e0 -2.0e0 7.689798e0 7.689798e0
3.6599695e0 -2.0e0 7.275279e0 7.275279e0
3.8333015e0 -2.0e0 6.9947353e0 6.9947353e0
4.0066336e0 -2.0e0 6.9093454e0 6.9093454e0
4.1799657e0 -2.0e0 6.9906538e0 6.9906538e0
4.3532977e0 -2.0e0 7.1501045e0 7.1501045e0
4.5266298e0 -2.0e0 7.2888707e0 7.2888707e0
4.6999619e0 -2.0e0 7.3423135e0 7.3423135e0

-5.0e-1 -1.866667e0 6.3861967e0 6.3861967e0
-3.2666794e-1 -1.866667e0 9.1783801e0 9.1783801e0
-1.5333588e-1 -1.866667e0 1.09301363e1 1.09301363e1
1.999619e-2 -1.866667e0 1.11192947e1 1.11192947e1
1.9332825e-1 -1.866667e0 9.8840564e0 9.8840564e0
3.6666031e-1 -1.866667e0 7.8803734e0 7.8803734e0
5.399924e-1 -1.866667e0 5.9359259e0 5.9359259e0
7.133244e-1 -1.866667e0 4.6960258e0 4.6960258e0
8.866565e-1 -1.866667e0 4.4013153e0 4.4013153e0
1.0599886e0 -1.866667e0 4.8664134e0 4.8664134e0
1.2333206e0 -1.866667e0 5.6453644e0 5.6453644e0
1.4066527e0 -1.866667e0 6.2733157e0 6.2733157e0
1.5799847e0 -1.866667e0 6.4706627e0 6.4706627e0
1.7533168e0 -1.866667e0 6.2318959e0 6.2318959e0
1.9266489e0 -1.866667e0 5.774057e0 5.774057e0
2.099981e0 -1.866667e0 5.3996202e0 5.3996202e0
2.273313e0 -1.866667e0 5.3383752e0 5.3383752e0
2.446645e0 -1.866667e0 5.6501978e0 5.6501978e0
2.6199771e0 -1.866667e0 6.2156819e0 6.2156819e0
2.7933092e0 -1.866667e0 6.8093321e0 6.8093321e0
2.9666412e0 -1.866667e0 7.2090907e0 7.2090907e0
3.1399733e0 -1.866667e0 7.2900826e0 7.2900826e0
3.3133054e0 -1.866667e0 7.0646771e0 7.0646771e0
3.4866374e0 -1.866667e0 6.6586884e0 6.6586884e0
3.6599695e0 -1.866667e0 6.2441693e0 6.2441693e0
3.8333015e0 -1.866667e0 5.9636256e0 5.9636256e0
4.0066336e0 -1.866667e0 5.8782358e0 5.8782358e0
4.1799657e0 -1.866667e0 5.9595442e0 5.9595442e0
4.3532977e0 -1.866667e0 6.1189949e0 6.1189949e0
4.5266298e0 -1.866667e0 6.2577611e0 6.2577611e0
4.6999619e0 -1.866667e0 6.3112039e0 6.3112039e0

-5.0e-1 -1.733334e0 5.4262053e0 5.4262053e0
-3.2666794e-1 -1.733334e0 8.2183887e0 8.2183887e0
-1.5333588e-1 -1.733334e0 9.9701448e0 9.9701448e0
1.999619e-2 -1.733334e0 1.01593033e1 1.01593033e1
1.9332825e-1 -1.733334e0 8.924065e0 8.924065e0
3.6666031e-1 -1.733334e0 6.920382e0 6.920382e0
5.399924e-1 -1.733334e0 4.9759344e0 4.9759344e0
7.133244e-1 -1.733334e0 3.7360344e0 3.7360344e0
8.866565e-1 -1.733334e0 3.4413239e0 3.4413239e0
1.0599886e0 -1.733334e0 3.906422e0 3.906422e0
1.2333206e0 -1.733334e0 4.685373e0 4.685373e0
1.4066527e0 -1.733334e0 5.3133243e0 5.3133243e0
1.5799847e0 -1.733334e0 5.5106712e0 5.5106712e0
1.7533168e0 -1.733334e0 5.2719044e0 5.2719044e0
1.9266489e0 -1.733334e0 4.8140656e0 4.8140656e0
2.099981e0 -1.733334e0 4.4396288e0 4.4396288e0
